Date,Bitcoin_Close,SP500_Close,BTC_returns,SP500_returns,BTC_residuals,Volume,Normalized_Volume
2014-12-11,350.5060119628906,2035.3299560546875,0.011884754732860379,0.004525433971620777,0.006952127448257066,32431300,9.240530591863334e-05
2014-12-12,352.5419921875,2002.3299560546875,0.005791883069589239,-0.01634646579165845,0.01791235191497603,16989800,4.8408409977287275e-05
2014-12-13,347.3760070800781,2002.3299560546875,-0.014761954756862644,0.0,-0.015997138999709646,11675900,3.326771086497831e-05
2014-12-14,351.6319885253906,2002.3299560546875,0.012177354377937011,0.0,0.01094217013509001,12415200,3.5374171064404345e-05
2014-12-15,345.3450012207031,1989.6300048828125,-0.01804122065223821,-0.006362786271721939,-0.014077778647504573,17264200,4.919024776806572e-05
2014-12-16,327.06201171875,1972.739990234375,-0.05439412969735232,-0.008525259865380821,-0.04866386864454578,30864900,8.794222022083685e-05
2014-12-17,319.7760009765625,2012.8900146484373,-0.022529037468551814,0.02014807324329562,-0.04022592542542719,37567900,0.0001070408306858074
2014-12-18,311.39599609375,2061.22998046875,-0.026555352175350936,0.02373137488570905,-0.04717992702531568,39173000,0.00011161418286502928
2014-12-19,317.8429870605469,2070.64990234375,0.02049210790497289,0.004559637967419008,0.015531534720140447,23823100,6.787827942235414e-05
2014-12-20,329.9559936523437,2070.64990234375,0.037401783536729766,0.0,0.036166599293882766,20856700,5.942622540425947e-05
2014-12-21,320.8429870605469,2070.64990234375,-0.028007426419110797,0.0,-0.029242610661957796,15207600,4.333045330554768e-05
2014-12-22,331.885986328125,2078.5400390625,0.03383962868132819,0.003803222479927145,0.02949707427622878,22315100,6.35815906887758e-05
2014-12-23,334.5719909667969,2082.169922,0.008060580781696913,0.001744838689737986,0.00539980029486177,16574200,4.72242562387759e-05
2014-12-24,322.53399658203125,2081.8798828125,-0.036643529605327387,-0.00013930630110802305,-0.03776489556755539,15092300,4.300193327174026e-05
2014-12-25,319.00799560546875,2081.8798828125,-0.010992379373534256,0.0,-0.012227563616381257,9883640,2.8161090606594286e-05
2014-12-26,327.92401123046875,2088.77001953125,0.02756574140127263,0.0033041099821209488,0.023630979937941898,16410500,4.67578318716096e-05
2014-12-27,315.8630065917969,2088.77001953125,-0.03747331232117634,0.0,-0.03870849656402334,15185200,4.3266629812422906e-05
2014-12-28,317.239013671875,2088.77001953125,0.004346879974207228,0.0,0.003111695731360226,11676600,3.326970534913846e-05
2014-12-29,312.6700134277344,2090.570068359375,-0.014507111911498328,0.000861403428089447,-0.01644609387436679,12302500,3.505305911462034e-05
2014-12-30,310.73699951171875,2080.35009765625,-0.0062014705350289445,-0.004900593034504285,-0.003432693228655111,12528300,3.5696422719422724e-05
2014-12-31,320.1929931640625,2058.89990234375,0.029977023965103558,-0.01036438356125046,0.03720991551807115,13942900,3.972699028077545e-05
2015-01-01,314.2489929199219,2058.89990234375,-0.018738274882211695,0.0,-0.0199734591250587,8036550,2.2898245253208868e-05
2015-01-02,315.0320129394531,2058.199951171875,0.0024886192856885233,-0.0003400214731352804,0.0015312448700925214,7860650,2.239705987639426e-05
2015-01-03,281.0820007324219,2058.199951171875,-0.11402781772464736,0.0,-0.11526300196749437,33054400,9.418068174747463e-05
2015-01-04,264.19500732421875,2058.199951171875,-0.061958949741243954,0.0,-0.06319413398409096,55629100,0.00015850194113335717
2015-01-05,274.4739990234375,2020.5799560546875,0.03816904066200965,-0.01844721353258727,0.052005896303865526,43962800,0.00012526158319400374
2015-01-06,286.1889953613281,2002.6099853515625,0.0417958802770686,-0.00893325469070017,0.047859487841482584,23245700,6.623311491653973e-05
2015-01-07,294.3370056152344,2025.9000244140625,0.0280729729527459,0.011562735844876304,0.01739061580639227,24866800,7.085205530513645e-05
2015-01-08,283.3489990234375,2062.139892578125,-0.038046038508232904,0.017730168127155693,-0.05376741063538628,19982500,5.693539961454184e-05
2015-01-09,290.4079895019531,2044.81005859375,0.02460744467252288,-0.008439322147078786,0.030267491504869484,18718600,5.3334216000238354e-05
2015-01-10,274.7959899902344,2044.81005859375,-0.05525782685593136,0.0,-0.05649301109877836,15264300,4.349200652251976e-05
2015-01-11,265.6600036621094,2044.81005859375,-0.03381165828602173,0.0,-0.03504684252886873,18200800,5.185886757434521e-05
2015-01-12,267.7959899902344,2028.260009765625,0.008008149758100299,-0.008126616843470486,0.013412705060530114,18880300,5.379494184123279e-05
2015-01-13,225.86099243164065,2023.030029296875,-0.1703057269491352,-0.0025818854358163217,-0.16943141751709118,72843904,0.00020755144670203042
2015-01-14,178.10299682617188,2011.27001953125,-0.23755771549530535,-0.00583002896797565,-0.234029555454254,97638704,0.0002781983550649801
2015-01-15,209.843994140625,1992.6700439453125,0.164002352794029,-0.009290903004567546,0.17035817195136368,81773504,0.00023299422635412664
2015-01-16,208.0970001220703,2019.4200439453125,-0.008360051860799687,0.013334893186267299,-0.020490325576462305,38421000,0.00010947153702441197
2015-01-17,199.25999450683597,2019.4200439453125,-0.04339384068730567,0.0,-0.044629024930152666,23469700,6.687134984778745e-05
2015-01-18,210.3390045166016,2019.4200439453125,0.05411005929718155,0.0,0.05287487505433455,30085100,8.572036486643077e-05
2015-01-19,214.86099243164065,2019.4200439453125,0.02127073585047844,0.0,0.020035551607631437,18658300,5.316240543615694e-05
2015-01-20,211.31500244140625,2022.550048828125,-0.016641349425745793,0.001548752433400387,-0.01914192035729273,24051100,6.852791140594556e-05
2015-01-21,226.89700317382807,2032.1199951171875,0.07114626123199298,0.004720465022189361,0.06605428653333537,29924600,8.526305814113943e-05
2015-01-22,233.406005859375,2063.14990234375,0.028283267563904656,0.015154313070630327,0.014666462073906634,33544600,9.557739051219618e-05
2015-01-23,232.8789978027344,2051.820068359375,-0.002260455630801842,-0.005506656279301935,0.0010034972413617083,24621700,7.015370092277568e-05
2015-01-24,247.8470001220703,2051.820068359375,0.062292624854732755,0.0,0.061057440611885755,24782500,7.061186242699278e-05
2015-01-25,253.71800231933597,2051.820068359375,0.023411802380044453,0.0,0.02217661813719745,33582700,9.568594743577002e-05
2015-01-26,273.4729919433594,2057.090087890625,0.07497944406522498,0.0025651679986232745,0.07164842489761193,106794000,0.0003042842019985178
2015-01-27,263.4750061035156,2029.550048828125,-0.03724435725045598,-0.013478287815857576,-0.02746729342780241,44399000,0.00012650443175208522
2015-01-28,233.9149932861328,2002.1600341796875,-0.11900073718364432,-0.01358750281102202,-0.10913444076441359,44352200,0.00012637108623966383
2015-01-29,233.51300048828125,2021.25,-0.0017200206333921858,0.00948951705826357,-0.010708483133470755,32213400,9.178445149220979e-05
2015-01-30,226.4250030517578,1994.989990234375,-0.030823974429389264,-0.013077099006318498,-0.02137469635757485,26605200,7.580521425371242e-05
2015-01-31,217.4640045166016,1994.989990234375,-0.04038043738172845,0.0,-0.04161562162457545,23348200,6.652516438284728e-05
2015-02-01,226.9720001220703,1994.989990234375,0.04279332203631927,0.0,0.04155813779347227,29128500,8.299475979843273e-05
2015-02-02,238.22900390625,2020.8499755859373,0.04840574994570224,0.012879170000215295,0.036647818536612156,30612100,8.722192651271443e-05
2015-02-03,227.26800537109372,2050.030029296875,-0.04710245086441031,0.014336238577453099,-0.06005085993952193,40783700,0.00011620349091753235
2015-02-04,226.85299682617188,2041.510009765625,-0.001827744845303561,-0.0041647065724529616,0.00033978663675878645,26594300,7.577415728607582e-05
2015-02-05,217.11099243164065,2062.52001953125,-0.043893507993348985,0.010238810710909235,-0.05349417047680609,22516400,6.415514734797297e-05
2015-02-06,222.26600646972656,2055.469970703125,0.02346618327569626,-0.00342402761187852,0.025028553289018752,24435300,6.962259828355882e-05
2015-02-07,227.7539978027344,2055.469970703125,0.02439119754380642,0.0,0.02315601330095942,21604200,6.155604956099011e-05
2015-02-08,223.41200256347656,2055.469970703125,-0.019248477480192965,0.0,-0.02048366172303997,17145200,4.8851185460840374e-05
2015-02-09,220.1100006103516,2046.739990234375,-0.014890187808607817,-0.004256239310481708,-0.012647870772841747,27791300,7.918472519993077e-05
2015-02-10,219.8390045166016,2068.590087890625,-0.0012319433610069224,0.010618979554062366,-0.011143217523393385,21115100,6.016247498566308e-05
2015-02-11,219.18499755859372,2068.530029296875,-0.002979369869067312,-2.9034010158247172e-05,-0.004190832276725225,17201900,4.901273867781245e-05
2015-02-12,221.76400756835935,2088.47998046875,0.01169767654801286,0.009598295065916026,0.0026203384859411413,15206200,4.332646433722738e-05
2015-02-13,235.427001953125,2096.989990234375,0.05978710744575167,0.004066459227779422,0.05522947910790137,42744400,0.00012179004105010996
2015-02-14,257.3210144042969,2096.989990234375,0.08892349379425551,0.0,0.08768830955140851,49732500,0.00014170097642087837
2015-02-15,234.8249969482422,2096.989990234375,-0.09148384584019954,0.0,-0.09271903008304655,56552400,0.0001611326657405938
2015-02-16,233.84300231933597,2096.989990234375,-0.004190582960673949,0.0,-0.005425767203520951,28153700,8.021729814227082e-05
2015-02-17,243.6100006103516,2100.340087890625,0.04091862847771824,0.0015962996977983961,0.038379209713453946,27363100,7.796467074653671e-05
2015-02-18,236.3260040283203,2099.679931640625,-0.030356363592727226,-0.00031435862322874816,-0.0313347054837993,25200800,7.180370917583616e-05
2015-02-19,240.2830047607422,2097.449951171875,0.01660519034172677,-0.0010626217157189283,0.016238206429155928,18270500,5.205746121143434e-05
2015-02-20,243.7790069580078,2110.300048828125,0.014444690551578291,0.006107842721055837,0.008219178152198352,23876700,6.803099992375985e-05
2015-02-21,244.53399658203125,2110.300048828125,0.003092238871982713,0.0,0.0018570546291357113,12284200,3.5000917600147873e-05
2015-02-22,235.9770050048828,2110.300048828125,-0.035619980715916974,0.0,-0.036855164958763974,19527000,5.5637560278901964e-05
2015-02-23,238.8919982910156,2109.659912109375,0.012277195944320576,-0.000303385211985694,0.01128988837983477,16400000,4.672791460920737e-05
2015-02-24,238.7350006103516,2115.47998046875,-0.0006574070841030594,0.002754972468831103,-0.004143503360798949,14200400,4.0460675525401725e-05
2015-02-25,237.47000122070312,2113.860107421875,-0.005312847871440109,-0.0007660169636026022,-0.00592216858170631,11496200,3.275569828843718e-05
2015-02-26,236.42599487304688,2110.739990234375,-0.004406063968623295,-0.00147711863025381,-0.0044343889278015275,13619400,3.8805253672477974e-05
2015-02-27,253.8280029296875,2104.5,0.07102164294766813,-0.0029606830486323707,0.07220544371391872,44013900,0.00012540718053769464
2015-02-28,254.26300048828125,2104.5,0.001712282492500946,0.0,0.00047709824965394445,13949300,3.9745225564525384e-05
2015-03-01,260.2019958496094,2104.5,0.023089070174587865,0.0,0.02185388593174086,25213700,7.184046466964462e-05
2015-03-02,275.6700134277344,2117.389892578125,0.05774631039705618,0.0061062381811330165,0.05152210896475919,40465700,0.00011529742525620748
2015-03-03,281.7019958496094,2107.780029296875,0.021645212985012714,-0.004548872603817568,0.024126621993176604,50461300,0.0001437775193579022
2015-03-04,273.0920104980469,2098.530029296875,-0.03104098668249274,-0.004398161230154572,-0.02868271431124772,41383000,0.00011791105428492857
2015-03-05,276.1780090332031,2101.0400390625,0.011236844892019125,0.001195365251036089,0.009025004055016196,41302400,0.00011768140368020282
2015-03-06,272.7229919433594,2071.260009765625,-0.012589019563885341,-0.014275356362467066,-0.0021607219435572055,28918900,8.239755425562237e-05
2015-03-07,276.260986328125,2071.260009765625,0.012889423033744005,0.0,0.011654238790897003,17825900,5.079067884343107e-05
2015-03-08,274.35400390625,2071.260009765625,-0.006926764001895432,0.0,-0.008161948244742433,22067900,6.287725285393458e-05
2015-03-09,289.60699462890625,2079.429931640625,0.05410555539115712,0.003936662357975969,0.04965397578500993,59178200,0.00016861426075162167
2015-03-10,291.760009765625,2044.1600341796875,0.007406767027843437,-0.017106820937141425,0.020148473495867052,67770800,0.0001930968387437604
2015-03-11,296.3789978027344,2040.239990234375,0.015707453323950217,-0.001919520676484767,0.016040586818867948,33963900,9.677208652412548e-05
2015-03-12,294.35400390625,2065.949951171875,-0.006855895378802532,0.012522702206037068,-0.01832257972220568,32585200,9.284380750755756e-05
2015-03-13,285.3370056152344,2053.39990234375,-0.0311121803793417,-0.006093237090196838,-0.02736896979371418,31421500,8.952812005446398e-05
2015-03-14,281.885009765625,2053.39990234375,-0.01217173654759659,0.0,-0.013406920790443592,22612300,6.44283916779134e-05
2015-03-15,286.3930053710937,2053.39990234375,0.01586579121122526,0.0,0.014630606968378259,11970100,3.4105964064858116e-05
2015-03-16,290.5929870605469,2081.18994140625,0.01455860602341602,0.013442909023855906,0.002340079466236761,21516100,6.130502948311992e-05
2015-03-17,285.5050048828125,2074.280029296875,-0.017664059044773035,-0.0033256977077820026,-0.016182028115387728,21497200,6.125117841079589e-05
2015-03-18,256.29901123046875,2099.5,-0.10791478367740183,0.012085101501628708,-0.11902393243643253,57008000,0.00016243079000254228
2015-03-19,260.9280090332031,2089.27001953125,0.017899766313779417,-0.004884489126950175,0.02065538614590781,52732000,0.00015024734104711725
2015-03-20,261.7489929199219,2108.10009765625,0.0031414604385734918,0.008972382193259682,-0.0054244841946554136,18456700,5.2587993998034e-05
2015-03-21,260.0249938964844,2108.10009765625,-0.006608245488491631,0.0,-0.007843429731338633,17130100,4.880816158824287e-05
2015-03-22,267.9599914550781,2108.10009765625,0.030059926984876507,0.0,0.028824742742029508,18438100,5.2534997704635754e-05
2015-03-23,266.739990234375,2104.419922,-0.004563319168047861,-0.0017472565473144828,-0.004370931689918605,22811900,6.499710458986448e-05
2015-03-24,245.59500122070312,2091.5,-0.082590521853266,-0.0061583457609898215,-0.07879411513146874,40073700,0.00011418051412652398
2015-03-25,246.19700622558597,2061.050048828125,0.0024482110178941307,-0.014665926527239062,0.013195618572674945,35866900,0.00010219423417664511
2015-03-26,248.5319976806641,2056.14990234375,0.009439546802021883,-0.0023803307374738966,0.010149178764105482,25730000,7.331153920090887e-05
2015-03-27,247.0290069580078,2061.02001953125,-0.006065833740133985,0.0023657607295033602,-0.009233929965039963,17274900,4.9220734883085144e-05
2015-03-28,252.79800415039065,2061.02001953125,0.02308500045707821,0.0,0.02184981621423121,16040900,4.570474423505088e-05
2015-03-29,242.71299743652344,2061.02001953125,-0.04071110245965539,0.0,-0.04194628670250239,21699400,6.182729940677039e-05
2015-03-30,247.5260009765625,2086.239990234375,0.01963596613450928,0.012162382647149434,0.008463675887710449,23009600,6.55604039019523e-05
2015-03-31,244.2239990234375,2067.889892578125,-0.013429797994592731,-0.008834686217530795,-0.00744672443366706,22672000,6.459849268414326e-05
2015-04-01,247.27200317382807,2059.68994140625,0.012403125199170974,-0.0039732542018475255,0.014414233177993192,22877200,6.518316146937554e-05
2015-04-02,253.0050048828125,2066.9599609375,0.0229203125311117,0.0035234523037141535,0.01880634046702459,26272600,7.485754935133301e-05
2015-04-03,254.32200622558597,2066.9599609375,0.005191934481623315,0.0,0.003956750238776313,23146600,6.595075294472434e-05
2015-04-04,253.69700622558597,2066.9599609375,-0.0024605390743548295,0.0,-0.003695723317201831,12493500,3.559726836403245e-05
2015-04-05,260.5979919433594,2066.9599609375,0.026838293063609357,0.0,0.025603108820762353,19649200,5.598574022800228e-05
2015-04-06,255.49200439453125,2080.6201171875,-0.019787843949012902,0.006587072647165644,-0.026404904510802886,20034200,5.7082706516084284e-05
2015-04-07,253.17999267578125,2076.330078,-0.009090445919442811,-0.0020640327687895745,-0.008639240824432615,18467400,5.261848111305342e-05
2015-04-08,245.02200317382807,2081.89990234375,-0.03275265389486312,0.0026789416175496414,-0.0361766302193528,30086400,8.572406890844246e-05
2015-04-09,243.67599487304688,2091.179931640625,-0.005508562383289327,0.004447575873625805,-0.010377576789109926,21643500,6.166802560026706e-05
2015-04-10,236.07200622558597,2102.06005859375,-0.031702583387589335,0.005189376899456221,-0.037177676029999926,28882000,8.229241644775165e-05
2015-04-11,236.552001953125,2102.06005859375,0.0020311955561355304,0.0,0.0007960113132885289,16365200,4.6628760253817096e-05
2015-04-12,236.1529998779297,2102.06005859375,-0.0016881656356903948,0.0,-0.002923349878537396,12387900,3.529638618215853e-05
2015-04-13,224.5870056152344,2092.429931640625,-0.05021671457956213,-0.004591806820961145,-0.04770022676493984,31181800,8.884515169276721e-05
2015-04-14,219.15899658203125,2095.840087890625,-0.0244657067673963,0.00162843225851382,-0.027031378994593895,31719000,9.037577582252734e-05
2015-04-15,223.8329925537109,2106.6298828125,0.02110272663610571,0.005134989044995592,0.015672070835618473,22562000,6.428507374469126e-05
2015-04-16,228.572998046875,2104.989990234375,0.02095542078043048,-0.0007787467579851993,0.02035650077205455,24805400,7.06771105516605e-05
2015-04-17,222.8820037841797,2081.179931640625,-0.025213125195807665,-0.01137570418905323,-0.01715394815470715,20429800,5.8209874992877115e-05
2015-04-18,223.3560028076172,2081.179931640625,0.0021244232660850323,0.0,0.0008892390232380309,12939000,3.6866615068813056e-05
2015-04-19,222.6000061035156,2081.179931640625,-0.00339045741368914,0.0,-0.004625641656536141,15021500,4.2800205445256615e-05
2015-04-20,224.62600708007807,2100.39990234375,0.009060362216785417,0.009192748586536723,0.0003143702792385763,18364700,5.232586179412869e-05
2015-04-21,235.2689971923828,2097.2900390625,0.046292699936540706,-0.001481702504767951,0.0462681201684387,24978000,7.116889336029157e-05
2015-04-22,234.17599487304688,2107.9599609375,-0.004656580910825517,0.005074582853386292,-0.010037882670519,23847900,6.794894114688514e-05
2015-04-23,236.4620056152344,2112.929931640625,0.009714594733087079,0.0023549408425523675,0.006555338746701963,17036000,4.854004593185711e-05
2015-04-24,231.26800537109372,2117.68994140625,-0.02221030781053106,0.0022502668247534868,-0.025284041342895146,21448700,6.111298915112842e-05
2015-04-25,226.38999938964844,2117.68994140625,-0.02131806137951206,0.0,-0.02255324562235906,13957200,3.976773474290421e-05
2015-04-26,219.42999267578125,2117.68994140625,-0.031225931376802334,0.0,-0.03246111561964934,28943700,8.246821598015337e-05
2015-04-27,229.28599548339844,2108.919922,0.043936871246002325,-0.004149913181462515,0.04609231599319579,38574000,0.00010990747427655884
2015-04-28,225.85499572753903,2114.760009765625,-0.015076931389111392,0.002765404378074412,-0.018571550912524788,21469200,6.117139904438993e-05
2015-04-29,225.80799865722656,2106.85009765625,-0.00020810680116090875,-0.003747348127573222,0.0016184277538407287,18936500,5.3955070426661906e-05
2015-04-30,236.1450042724609,2085.510009765625,0.04476096650210979,-0.010180553033248205,0.051843661872592615,33818600,9.635808859774026e-05
2015-05-01,232.07899475097656,2108.2900390625,-0.01736823289978197,0.010863776563455257,-0.02747951506243947,18815300,5.360973974064752e-05
2015-05-02,234.92999267578125,2108.2900390625,0.012209757927328984,0.0,0.010974573684481983,12535500,3.5716937413641396e-05
2015-05-03,240.3580017089844,2108.2900390625,0.022841919434435122,0.0,0.021606735191588122,18494100,5.269455643744768e-05
2015-05-04,239.01800537109372,2114.489990234375,-0.005590600314613297,0.0029364331477630206,-0.009224956521489738,21223400,6.0471050177869e-05
2015-05-05,236.1210021972656,2089.4599609375,-0.012194490570728496,-0.0119080033585301,-0.0037004058781944914,23929100,6.818030130946243e-05
2015-05-06,229.7819976806641,2080.14990234375,-0.027213371532453103,-0.004465681140931977,-0.02479993295486202,29587200,8.430171677594757e-05
2015-05-07,237.33399963378903,2088.0,0.03233740691424461,0.003766710469475405,0.028024684140726154,29064400,8.281212203462479e-05
2015-05-08,243.86300659179688,2116.10009765625,0.027138189042092715,0.013368147987361164,0.014980744952565276,27445500,7.819945002481712e-05
2015-05-09,241.83200073242188,2116.10009765625,-0.00836334599719275,0.0,-0.009598530240039751,19790500,5.63883411020438e-05
2015-05-10,240.29600524902344,2116.10009765625,-0.0063717546420386335,0.0,-0.007606938884885635,15019100,4.279336721385039e-05
2015-05-11,242.1580047607422,2105.330078,0.007718906748170874,-0.005102556515455192,0.01065269551466405,20892300,5.952765917011848e-05
2015-05-12,241.11199951171875,2099.1201171875,-0.004328871534384656,-0.002953996379994157,-0.0031505340179757263,19282600,5.494120038070134e-05
2015-05-13,236.3769989013672,2098.47998046875,-0.019833570375609212,-0.0003050012906516677,-0.020819557545442062,27180100,7.744325560181202e-05
2015-05-14,236.9290008544922,2121.10009765625,0.002332538373417759,0.010721604261760033,-0.0076625838826031595,24413700,6.956105420090279e-05
2015-05-15,237.60499572753903,2122.72998046875,0.0028490912566354037,0.0007681188278664758,0.0009863261821715513,16329400,4.65267566353409e-05
2015-05-16,236.1529998779297,2122.72998046875,-0.00612971352227109,0.0,-0.007364897765118092,11089700,3.159747284400774e-05
2015-05-17,236.802001953125,2122.72998046875,0.002744457633568561,0.0,0.0015092733907215595,11134300,3.172454997764009e-05
2015-05-18,233.1280059814453,2129.199951171875,-0.015636672562722796,0.003043312472570502,-0.019358353039115758,16780300,4.781148936078551e-05
2015-05-19,231.94700622558597,2127.830078,-0.00507876047261207,-0.0006435816565872939,-0.005788115251837832,14241900,4.0578919943467707e-05
2015-05-20,234.01800537109372,2125.85009765625,0.008889134295103218,-0.0009309493920487775,0.00841456933726707,15499400,4.416186827402126e-05
2015-05-21,235.343994140625,2130.820068359375,0.005650190252098664,0.0023351459087448084,0.0025071074417509784,15108900,4.304923103896666e-05
2015-05-22,240.34800720214844,2126.06005859375,0.021039654392675935,-0.0022363851494835974,0.0216316776091577,27003000,7.69386511092943e-05
2015-05-23,238.8719940185547,2126.06005859375,-0.006160084501103912,0.0,-0.007395268743950914,14605000,4.16134873699679e-05
2015-05-24,240.9530029296875,2126.06005859375,0.008674087312006046,0.0,0.007438903069159045,11508000,3.278931959285112e-05
2015-05-25,237.1100006103516,2126.06005859375,-0.01607773483048485,0.0,-0.01731291907333185,14423900,4.109748582510647e-05
2015-05-26,237.11599731445312,2104.199951171875,2.5290490728437568e-05,-0.010335204907502334,0.007234342029468583,16425000,4.6799146186355546e-05
2015-05-27,237.2830047607422,2123.47998046875,0.0007040801201424068,0.009120918929110081,-0.007983224392350973,18837000,5.3671568749612146e-05
2015-05-28,237.4080047607422,2120.7900390625,0.0005266583962282316,-0.0012675639174870542,0.0003271196662943997,13829600,3.940416877313989e-05
2015-05-29,237.0959930419922,2107.389892578125,-0.0013151069966266735,-0.006338515184097658,0.002628504652694639,14805000,4.218333998715336e-05
2015-05-30,233.34500122070312,2107.389892578125,-0.015947042706826734,0.0,-0.017182226949673737,14098600,4.0170620543254324e-05
2015-05-31,230.19000244140625,2107.389892578125,-0.013612984892928127,0.0,-0.014848169135775129,14730800,4.197192466617755e-05
2015-06-01,222.92599487304688,2111.72998046875,-0.032065210637688614,0.002057343499147661,-0.034981318843437165,26090500,7.433869854338566e-05
2015-06-02,225.8029937744141,2109.60009765625,0.012823055324273793,-0.0010091051653478204,0.012412346456697677,20459000,5.829307347498619e-05
2015-06-03,225.87399291992188,2114.070068359375,0.00031438017957116854,0.0021166294697559994,-0.0026501668059439715,17752400,5.058125800661542e-05
2015-06-04,224.32400512695312,2095.840087890625,-0.006885832118475905,-0.008660562215101069,-0.0010450241579819126,14728100,4.196423165584555e-05
2015-06-05,224.95199584960935,2092.830078,0.002795569450765387,-0.0014372152924602736,0.002734642023052028,18056500,5.1447718911045905e-05
