Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ZROZ,ZROZ,ZROZ,ZROZ,ZROZ,ZROZ
Date,,,,,,
2009-12-21,45.23151779174805,69.7300033569336,70.45999908447266,69.7300033569336,70.45999908447266,2100
2009-12-22,44.79689407348633,69.05999755859375,69.16000366210938,68.66999816894531,68.94999694824219,5300
2009-12-23,45.458560943603516,70.08000183105469,70.08000183105469,70.0,70.0,2100
2009-12-24,44.38825607299805,68.43000030517578,69.06999969482422,68.43000030517578,69.06999969482422,3300
2009-12-28,43.68119812011719,67.33999633789062,67.66999816894531,67.33999633789062,67.66999816894531,600
2009-12-29,44.45634841918945,68.0199966430664,68.0199966430664,67.36000061035156,67.80000305175781,11900
2009-12-30,45.16875457763672,69.11000061035156,69.11000061035156,68.62000274658203,68.94000244140625,3300
2009-12-31,44.90078353881836,68.69999694824219,68.9800033569336,67.20999908447266,68.44000244140625,15900
2010-01-04,44.86812210083008,68.6500015258789,68.69000244140625,68.6500015258789,68.69000244140625,600
2010-01-05,45.377891540527344,69.43000030517578,69.43000030517578,68.80000305175781,68.80000305175781,2700
2010-01-06,44.18183898925781,67.5999984741211,67.5999984741211,67.5999984741211,67.5999984741211,1000
2010-01-07,44.20145797729492,67.62999725341797,67.62999725341797,67.5,67.5,1100
2010-01-08,43.90081024169922,67.16999816894531,67.33999633789062,66.55999755859375,67.33999633789062,1400
2010-01-11,43.534812927246094,66.61000061035156,66.7699966430664,66.58000183105469,66.69999694824219,8400
2010-01-12,44.489036560058594,68.06999969482422,68.08999633789062,67.66999816894531,67.66999816894531,1300
2010-01-13,44.489036560058594,68.06999969482422,68.06999969482422,68.06999969482422,68.06999969482422,0
2010-01-14,44.58707809448242,68.22000122070312,68.22000122070312,67.08999633789062,67.20999908447266,3200
2010-01-15,45.260257720947266,69.25,69.3499984741211,69.1500015258789,69.1500015258789,1700
2010-01-19,45.07070541381836,68.95999908447266,68.95999908447266,68.95999908447266,68.95999908447266,300
2010-01-20,45.8876953125,70.20999908447266,70.20999908447266,69.83999633789062,69.86000061035156,3000
2010-01-21,46.247154235839844,70.76000213623047,70.95999908447266,70.3499984741211,70.3499984741211,5100
2010-01-22,46.188331604003906,70.66999816894531,70.91000366210938,70.30000305175781,70.68000030517578,800
2010-01-25,45.67854690551758,69.88999938964844,69.88999938964844,69.66999816894531,69.66999816894531,500
2010-01-26,45.5151481628418,69.63999938964844,70.37999725341797,69.63999938964844,70.37999725341797,3200
2010-01-27,45.5020751953125,69.62000274658203,69.97000122070312,69.62000274658203,69.97000122070312,500
2010-01-28,45.07070541381836,68.95999908447266,68.95999908447266,68.95999908447266,68.95999908447266,500
2010-01-29,45.75696563720703,70.01000213623047,70.01000213623047,70.01000213623047,70.01000213623047,100
2010-02-01,45.43671417236328,69.5199966430664,70.12999725341797,69.4000015258789,70.12999725341797,7600
2010-02-02,45.593570709228516,69.76000213623047,69.83000183105469,69.62000274658203,69.62000274658203,2000
2010-02-03,44.67203140258789,68.3499984741211,69.1500015258789,68.3499984741211,69.1500015258789,1700
2010-02-04,45.92036437988281,70.26000213623047,70.26000213623047,69.80000305175781,69.80000305175781,3700
2010-02-05,45.54781723022461,69.69000244140625,69.69000244140625,69.69000244140625,69.69000244140625,1000
2010-02-08,45.966129302978516,70.33000183105469,70.33000183105469,70.31999969482422,70.31999969482422,600
2010-02-09,45.24065017700195,69.22000122070312,70.31999969482422,69.22000122070312,70.30000305175781,5800
2010-02-10,44.65896987915039,68.33000183105469,69.58999633789062,67.91999816894531,69.58999633789062,18800
2010-02-11,44.123023986816406,67.51000213623047,67.97000122070312,67.0999984741211,67.87999725341797,3700
2010-02-12,44.28641891479492,67.76000213623047,67.76000213623047,67.76000213623047,67.76000213623047,100
2010-02-16,44.46942138671875,68.04000091552734,68.04000091552734,67.83999633789062,67.83999633789062,200
2010-02-17,43.78315734863281,66.98999786376953,66.98999786376953,66.80999755859375,66.80999755859375,600
2010-02-18,43.12958526611328,65.98999786376953,66.29000091552734,65.1500015258789,66.0,3000
2010-02-19,43.60016632080078,66.70999908447266,66.70999908447266,66.26000213623047,66.27999877929688,1900
2010-02-22,43.33872985839844,66.30999755859375,66.30999755859375,66.02999877929688,66.02999877929688,400
2010-02-23,44.4171257019043,67.95999908447266,68.06999969482422,66.55000305175781,66.55000305175781,6700
2010-02-24,44.593597412109375,68.2300033569336,68.37999725341797,68.0199966430664,68.0199966430664,12800
2010-02-25,45.07070541381836,68.95999908447266,69.01000213623047,68.70999908447266,68.72000122070312,1000
2010-02-26,45.65240478515625,69.8499984741211,70.25,69.27999877929688,69.27999877929688,5900
2010-03-01,45.24065017700195,69.22000122070312,69.22000122070312,69.22000122070312,69.22000122070312,200
2010-03-02,44.887725830078125,68.68000030517578,68.68000030517578,68.68000030517578,68.68000030517578,200
2010-03-03,44.8746337890625,68.66000366210938,68.66000366210938,68.36000061035156,68.36000061035156,500
2010-03-04,45.61318588256836,69.79000091552734,69.79000091552734,69.79000091552734,69.79000091552734,2800
2010-03-05,44.547855377197266,68.16000366210938,68.20999908447266,67.97000122070312,67.97000122070312,3200
2010-03-08,43.907344818115234,67.18000030517578,67.4000015258789,67.18000030517578,67.19999694824219,1700
2010-03-09,43.49559783935547,66.55000305175781,67.25,66.5199966430664,67.25,1200
2010-03-10,43.60016632080078,66.70999908447266,66.70999908447266,66.43000030517578,66.47000122070312,150300
2010-03-11,44.04458999633789,67.38999938964844,67.38999938964844,67.38999938964844,67.38999938964844,100
2010-03-12,44.554378509521484,68.16999816894531,68.29000091552734,67.8499984741211,67.8499984741211,49000
2010-03-15,44.613216400146484,68.26000213623047,68.26000213623047,67.80000305175781,67.80000305175781,16400
2010-03-16,45.10993194580078,69.0199966430664,69.0199966430664,68.47000122070312,68.47000122070312,30700
2010-03-17,45.090328216552734,68.98999786376953,69.2300033569336,68.9800033569336,69.22000122070312,16000
2010-03-18,45.05765151977539,68.94000244140625,69.44999694824219,68.9000015258789,69.44999694824219,4500
2010-03-19,45.221046447753906,69.19000244140625,69.19999694824219,69.19000244140625,69.19000244140625,9400
2010-03-22,45.221046447753906,69.19000244140625,69.19000244140625,69.19000244140625,69.19000244140625,0
2010-03-23,44.96615219116211,68.80000305175781,68.80000305175781,68.80000305175781,68.80000305175781,100
2010-03-24,43.462913513183594,66.5,67.7300033569336,66.44000244140625,67.7300033569336,600
2010-03-25,42.77665710449219,65.44999694824219,66.29000091552734,65.4000015258789,66.29000091552734,8800
2010-03-26,42.77665710449219,65.44999694824219,65.44999694824219,65.44999694824219,65.44999694824219,0
2010-03-29,42.94661331176758,65.70999908447266,65.70999908447266,65.3499984741211,65.3499984741211,400
2010-03-30,42.94661331176758,65.70999908447266,65.70999908447266,65.70999908447266,65.70999908447266,0
2010-03-31,43.41725540161133,65.68000030517578,65.68000030517578,65.58999633789062,65.58999633789062,7900
2010-04-01,43.291664123535156,65.48999786376953,65.63999938964844,65.33999633789062,65.63999938964844,6600
2010-04-05,42.425682067871094,64.18000030517578,64.45999908447266,63.9900016784668,64.45999908447266,7500
2010-04-06,42.00922393798828,63.54999923706055,64.20999908447266,63.54999923706055,63.91999816894531,1600
2010-04-07,43.35114669799805,65.58000183105469,65.66999816894531,64.87000274658203,64.87000274658203,5300
2010-04-08,43.033836364746094,65.0999984741211,65.8499984741211,65.0999984741211,65.8499984741211,200
2010-04-09,43.033836364746094,65.0999984741211,65.0999984741211,65.0999984741211,65.0999984741211,0
2010-04-12,43.91964340209961,66.44000244140625,66.44000244140625,66.44000244140625,66.44000244140625,1000
2010-04-13,43.91964340209961,66.44000244140625,66.44000244140625,66.44000244140625,66.44000244140625,0
2010-04-14,43.62877655029297,66.0,66.0,66.0,66.0,100
2010-04-15,43.95930862426758,66.5,66.5,65.38999938964844,65.38999938964844,14300
2010-04-16,43.95930862426758,66.5,66.5,66.5,66.5,0
2010-04-19,43.95930862426758,66.5,66.5,66.5,66.5,0
2010-04-20,44.0650749206543,66.66000366210938,66.68000030517578,66.66000366210938,66.66999816894531,1000
2010-04-21,44.62034606933594,67.5,67.5,67.5,67.5,200
2010-04-22,44.71288299560547,67.63999938964844,67.63999938964844,67.63999938964844,67.63999938964844,3000
2010-04-23,44.303035736083984,67.0199966430664,67.0199966430664,67.0199966430664,67.0199966430664,4000
2010-04-26,44.303035736083984,67.0199966430664,67.0199966430664,67.0199966430664,67.0199966430664,0
2010-04-27,45.74412536621094,69.19999694824219,69.56999969482422,68.37999725341797,68.37999725341797,11300
2010-04-28,44.977294921875,68.04000091552734,68.68000030517578,67.83000183105469,68.52999877929688,6600
2010-04-29,45.24834060668945,68.44999694824219,68.5,68.44999694824219,68.4800033569336,2700
2010-04-30,46.15396499633789,69.81999969482422,69.81999969482422,68.94999694824219,68.94999694824219,18000
2010-05-03,46.0944709777832,69.7300033569336,69.7300033569336,69.48999786376953,69.66000366210938,2900
2010-05-04,47.83301544189453,72.36000061035156,72.36000061035156,71.22000122070312,71.69999694824219,17100
2010-05-05,48.3486213684082,73.13999938964844,73.13999938964844,73.13999938964844,73.13999938964844,500
2010-05-06,51.1646728515625,77.4000015258789,78.7699966430664,74.12999725341797,74.16000366210938,14000
2010-05-07,49.525272369384766,74.91999816894531,79.38999938964844,74.91999816894531,76.0999984741211,5100
2010-05-10,47.95200729370117,72.54000091552734,73.91999816894531,72.27999877929688,72.52999877929688,5700
2010-05-11,47.83301544189453,72.36000061035156,72.88999938964844,71.77999877929688,72.88999938964844,1700
2010-05-12,46.92076873779297,70.9800033569336,71.66000366210938,70.97000122070312,71.63999938964844,4700
2010-05-13,46.933990478515625,71.0,71.44000244140625,71.0,71.44000244140625,600
2010-05-14,49.26084899902344,74.5199966430664,74.5199966430664,72.0,72.0,2600
2010-05-17,49.18154525756836,74.4000015258789,75.0999984741211,74.18000030517578,74.18000030517578,1300
2010-05-18,49.18154525756836,74.4000015258789,74.4000015258789,74.4000015258789,74.4000015258789,0
2010-05-19,50.21276092529297,75.95999908447266,77.20999908447266,75.94999694824219,76.0199966430664,2900
2010-05-20,52.49995422363281,79.41999816894531,79.91999816894531,78.66999816894531,79.05000305175781,23700
2010-05-21,52.91643142700195,80.05000305175781,81.48999786376953,78.7300033569336,81.0199966430664,32400
2010-05-24,51.938079833984375,78.56999969482422,80.23999786376953,78.56999969482422,80.23999786376953,2900
2010-05-25,52.665225982666016,79.66999816894531,81.3499984741211,79.3499984741211,81.3499984741211,14700
2010-05-26,51.938079833984375,78.56999969482422,79.30999755859375,78.5,79.30999755859375,3600
2010-05-27,50.503623962402344,76.4000015258789,77.05999755859375,75.97000122070312,77.05000305175781,7400
2010-05-28,50.53668975830078,76.44999694824219,76.44999694824219,75.86000061035156,75.93000030517578,8000
2010-06-01,50.53668975830078,76.44999694824219,76.44999694824219,76.44999694824219,76.44999694824219,0
2010-06-02,50.21276092529297,75.95999908447266,77.38999938964844,75.93000030517578,77.38999938964844,34300
2010-06-03,49.85578155517578,75.41999816894531,75.41999816894531,75.0,75.0,500
2010-06-04,52.156227111816406,78.9000015258789,78.9000015258789,77.02999877929688,77.02999877929688,19700
2010-06-07,51.95793151855469,78.5999984741211,78.80000305175781,78.5999984741211,78.80000305175781,1100
2010-06-08,52.28180694580078,79.08999633789062,79.08999633789062,78.97000122070312,78.97000122070312,300
2010-06-09,52.394187927246094,79.26000213623047,79.26000213623047,78.08999633789062,78.58000183105469,3700
2010-06-10,50.54989242553711,76.47000122070312,77.8499984741211,76.33000183105469,77.8499984741211,15400
2010-06-11,51.69349670410156,78.19999694824219,78.80999755859375,77.41999816894531,77.6500015258789,14400
2010-06-14,50.939918518066406,77.05999755859375,77.25,76.47000122070312,76.56999969482422,1600
2010-06-15,51.35634994506836,77.69000244140625,77.83000183105469,77.69000244140625,77.83000183105469,700
2010-06-16,51.429080963134766,77.80000305175781,77.87000274658203,77.80000305175781,77.87000274658203,500
2010-06-17,52.30167007446289,79.12000274658203,79.45999908447266,77.88999938964844,77.88999938964844,800
2010-06-18,51.990962982177734,78.6500015258789,78.9000015258789,78.6500015258789,78.9000015258789,1300
2010-06-21,51.56129837036133,78.0,78.47000122070312,76.8499984741211,76.8499984741211,1000
2010-06-22,52.57268524169922,79.52999877929688,79.52999877929688,78.79000091552734,78.83000183105469,3300
2010-06-23,53.372528076171875,80.73999786376953,80.87999725341797,79.75,79.75,1100
2010-06-24,52.63218307495117,79.62000274658203,80.93000030517578,79.20999908447266,80.91000366210938,8300
2010-06-25,52.94948196411133,80.0999984741211,80.45999908447266,78.8499984741211,78.8499984741211,10400
2010-06-28,53.808837890625,81.4000015258789,81.4000015258789,80.73999786376953,81.26000213623047,6700
2010-06-29,54.93259811401367,83.0999984741211,83.0999984741211,81.91999816894531,81.91999816894531,11700
2010-06-30,55.54057693481445,83.12999725341797,86.4000015258789,82.20999908447266,82.94000244140625,5900
2010-07-01,56.02832794189453,83.86000061035156,85.83999633789062,83.5,83.7300033569336,136500
2010-07-02,55.0061149597168,82.33000183105469,83.5999984741211,81.91000366210938,83.1500015258789,47000
2010-07-06,55.88801574707031,83.6500015258789,83.72000122070312,82.41999816894531,82.41999816894531,9400
2010-07-07,54.69209671020508,81.86000061035156,83.44999694824219,81.55999755859375,83.44999694824219,6300
2010-07-08,53.90370178222656,80.68000030517578,81.1500015258789,80.47000122070312,80.66999816894531,106500
2010-07-09,53.31575393676758,79.80000305175781,79.98999786376953,79.73999786376953,79.98999786376953,5900
2010-07-12,53.54291915893555,80.13999938964844,80.13999938964844,79.62999725341797,79.62999725341797,900
2010-07-13,52.32026672363281,78.30999755859375,79.16000366210938,77.91999816894531,79.16000366210938,9200
2010-07-14,53.39593505859375,79.91999816894531,80.01000213623047,78.7699966430664,78.7699966430664,6400
2010-07-15,54.16425323486328,81.06999969482422,81.4000015258789,80.31999969482422,80.31999969482422,19700
2010-07-16,54.344661712646484,81.33999633789062,81.54000091552734,80.98999786376953,80.98999786376953,8300
2010-07-19,53.83021926879883,80.56999969482422,81.33999633789062,80.56999969482422,81.33999633789062,9900
2010-07-20,53.93043899536133,80.72000122070312,81.3499984741211,80.70999908447266,81.30999755859375,14500
2010-07-21,55.674198150634766,83.33000183105469,83.33000183105469,81.12999725341797,81.12999725341797,9100
2010-07-22,54.571834564208984,81.68000030517578,82.66000366210938,81.4800033569336,82.66000366210938,19200
2010-07-23,53.51619338989258,80.0999984741211,81.81999969482422,80.05000305175781,81.62999725341797,4400
2010-07-26,53.242279052734375,79.69000244140625,79.9800033569336,78.83000183105469,79.61000061035156,3900
2010-07-27,52.32694625854492,78.31999969482422,79.05999755859375,78.31999969482422,78.88999938964844,1800
2010-07-28,52.433841705322266,78.4800033569336,78.86000061035156,77.7699966430664,77.97000122070312,16700
2010-07-29,52.17327880859375,78.08999633789062,78.2300033569336,76.86000061035156,77.11000061035156,26300
2010-07-30,53.716617584228516,80.4000015258789,80.4000015258789,79.6500015258789,79.87999725341797,23600
2010-08-02,52.35367202758789,78.36000061035156,79.0199966430664,78.18000030517578,78.91999816894531,30400
2010-08-03,52.373714447021484,78.38999938964844,79.06999969482422,78.29000091552734,78.33000183105469,11400
2010-08-04,52.19333267211914,78.12000274658203,78.5999984741211,77.77999877929688,78.33000183105469,5800
2010-08-05,52.19333267211914,78.12000274658203,78.75,77.98999786376953,78.68000030517578,12500
2010-08-06,52.921566009521484,79.20999908447266,79.25,78.5999984741211,78.62000274658203,3800
2010-08-09,52.69442367553711,78.87000274658203,78.91000366210938,78.56999969482422,78.56999969482422,5900
2010-08-10,52.467254638671875,78.52999877929688,80.12000274658203,78.5,78.86000061035156,8400
2010-08-11,53.83689880371094,80.58000183105469,80.58000183105469,78.87000274658203,78.87000274658203,22100
2010-08-12,53.476104736328125,80.04000091552734,81.33000183105469,79.68000030517578,80.30000305175781,32700
2010-08-13,54.71881103515625,81.9000015258789,82.0999984741211,80.9800033569336,80.9800033569336,31100
2010-08-16,57.43135452270508,85.95999908447266,86.1500015258789,84.69999694824219,85.2699966430664,18000
2010-08-17,56.843406677246094,85.08000183105469,86.29000091552734,84.75,86.29000091552734,33300
2010-08-18,57.538246154785156,86.12000274658203,87.44000244140625,85.94999694824219,86.4000015258789,51300
2010-08-19,59.08828353881836,88.44000244140625,89.05000305175781,86.12000274658203,86.30000305175781,13700
2010-08-20,58.93463134765625,88.20999908447266,89.44000244140625,88.02999877929688,89.04000091552734,29000
2010-08-23,58.92125701904297,88.19000244140625,88.44000244140625,87.19000244140625,87.80000305175781,12700
2010-08-24,60.79865646362305,91.0,91.3499984741211,89.16999816894531,89.45999908447266,94400
2010-08-25,60.51809310913086,90.58000183105469,93.23999786376953,90.01000213623047,92.5999984741211,47800
2010-08-26,61.59374237060547,92.19000244140625,92.25,90.61000061035156,90.88999938964844,24200
2010-08-27,58.54709243774414,87.62999725341797,91.69999694824219,87.48999786376953,91.13999938964844,64100
2010-08-30,60.34436798095703,90.31999969482422,90.5,88.16000366210938,88.31999969482422,51100
2010-08-31,61.42670440673828,91.94000244140625,92.08999633789062,90.73999786376953,91.13999938964844,21000
2010-09-01,59.16849136352539,88.55999755859375,91.30000305175781,87.31999969482422,89.43000030517578,57300
2010-09-02,57.858951568603516,86.5999984741211,87.5,85.98999786376953,87.5,35600
2010-09-03,56.67638397216797,84.83000183105469,85.11000061035156,83.37999725341797,83.80000305175781,34900
2010-09-07,58.84110641479492,88.06999969482422,88.33000183105469,86.7300033569336,87.05000305175781,7000
2010-09-08,58.03936004638672,86.87000274658203,87.4000015258789,86.16000366210938,87.27999877929688,24900
2010-09-09,56.108482360839844,83.9800033569336,85.2699966430664,83.38999938964844,85.16000366210938,45200
2010-09-10,55.4537353515625,83.0,83.43000030517578,82.4800033569336,83.0999984741211,26700
2010-09-13,55.92807388305664,83.70999908447266,84.13999938964844,82.4000015258789,82.4000015258789,67800
2010-09-14,56.93695068359375,85.22000122070312,85.22000122070312,84.11000061035156,84.11000061035156,25300
2010-09-15,55.3067512512207,82.77999877929688,83.94999694824219,82.73999786376953,83.6500015258789,22500
2010-09-16,54.591854095458984,81.70999908447266,81.94000244140625,80.5999984741211,81.5999984741211,36300
2010-09-17,54.71881103515625,81.9000015258789,82.33000183105469,81.30999755859375,81.94000244140625,19600
2010-09-20,55.21321487426758,82.63999938964844,82.98999786376953,81.91999816894531,82.55000305175781,30000
2010-09-21,56.42251205444336,84.44999694824219,85.4000015258789,83.26000213623047,83.4000015258789,66400
2010-09-22,57.411312103271484,85.93000030517578,86.5,85.4000015258789,85.79000091552734,17800
2010-09-23,57.765411376953125,86.45999908447266,87.20999908447266,85.69999694824219,87.05000305175781,11400
2010-09-24,56.52939987182617,84.61000061035156,85.2300033569336,84.61000061035156,85.2300033569336,26200
2010-09-27,58.19301223754883,87.0999984741211,87.12999725341797,85.9000015258789,85.9000015258789,28500
2010-09-28,58.92795944213867,88.19999694824219,88.37999725341797,87.25,87.25,23600
2010-09-29,58.30659866333008,87.2699966430664,88.08000183105469,87.06999969482422,88.08000183105469,7600
2010-09-30,58.07191848754883,86.11000061035156,86.69999694824219,85.19000244140625,86.69999694824219,7500
2010-10-01,58.05842590332031,86.08999633789062,87.08999633789062,85.30000305175781,85.62999725341797,245900
2010-10-04,57.80889129638672,85.72000122070312,85.77999877929688,85.30999755859375,85.61000061035156,14700
2010-10-05,57.07380676269531,84.62999725341797,85.54000091552734,84.30999755859375,85.47000122070312,41200
2010-10-06,58.125858306884766,86.19000244140625,86.91000366210938,84.79000091552734,84.79000091552734,60200
2010-10-07,57.107513427734375,84.68000030517578,85.70999908447266,84.68000030517578,85.52999877929688,2400
2010-10-08,56.64893341064453,84.0,85.61000061035156,83.80999755859375,84.72000122070312,41100
2010-10-11,56.345455169677734,83.55000305175781,83.94000244140625,83.33000183105469,83.62000274658203,11800
2010-10-12,55.69129943847656,82.58000183105469,84.4000015258789,82.25,84.06999969482422,49200
2010-10-13,54.93597412109375,81.45999908447266,81.56999969482422,80.11000061035156,80.94999694824219,149900
2010-10-14,53.58045959472656,79.44999694824219,82.55000305175781,79.29000091552734,82.55000305175781,52500
2010-10-15,52.170982360839844,77.36000061035156,78.38999938964844,76.72000122070312,77.9000015258789,150500
2010-10-18,52.77119064331055,78.25,79.1500015258789,78.25,78.62999725341797,38600
2010-10-19,53.29721450805664,79.02999877929688,79.70999908447266,77.75,78.05999755859375,21500
2010-10-20,53.57373046875,79.44000244140625,80.01000213623047,79.44000244140625,79.76000213623047,5900
2010-10-21,52.84537124633789,78.36000061035156,79.51000213623047,78.36000061035156,79.36000061035156,3200
2010-10-22,53.061195373535156,78.68000030517578,78.79000091552734,77.7699966430664,77.7699966430664,2300
2010-10-25,53.560203552246094,79.41999816894531,80.41000366210938,79.41000366210938,80.41000366210938,3800
2010-10-26,52.53515625,77.9000015258789,78.80999755859375,77.9000015258789,78.47000122070312,12700
2010-10-27,51.63146209716797,76.55999755859375,77.66000366210938,76.2699966430664,77.0,13400
2010-10-28,51.38191604614258,76.19000244140625,77.0,75.95999908447266,76.73999786376953,8100
2010-10-29,52.312599182128906,77.56999969482422,77.63999938964844,76.6500015258789,76.6500015258789,11300
2010-11-01,51.921451568603516,76.98999786376953,77.5,76.76000213623047,77.5,3000
2010-11-02,53.229774475097656,78.93000030517578,79.1500015258789,78.0199966430664,78.0199966430664,14200
2010-11-03,51.05147171020508,75.69999694824219,80.79000091552734,75.18000030517578,79.83000183105469,50100
2010-11-04,50.8963623046875,75.47000122070312,76.0,75.0,75.25,13500
2010-11-05,49.32503890991211,73.13999938964844,73.9000015258789,73.06999969482422,73.75,44300
2010-11-08,49.61503219604492,73.56999969482422,74.29000091552734,72.68000030517578,73.77999877929688,13900
2010-11-09,47.78743362426758,70.86000061035156,74.33000183105469,70.83000183105469,73.69999694824219,25600
2010-11-10,47.652557373046875,70.66000366210938,71.5,69.33999633789062,70.63999938964844,80500
2010-11-11,47.61208724975586,70.5999984741211,70.87000274658203,70.5999984741211,70.75,15400
2010-11-12,47.78068161010742,70.8499984741211,71.70999908447266,70.77999877929688,70.95999908447266,12500
2010-11-15,46.22957229614258,68.55000305175781,70.8499984741211,68.55000305175781,70.4800033569336,22500
2010-11-16,48.41461181640625,71.79000091552734,72.0,68.86000061035156,70.08999633789062,22600
2010-11-17,47.7941780090332,70.87000274658203,72.4000015258789,70.87000274658203,71.77999877929688,13300
2010-11-18,48.43482971191406,71.81999969482422,71.87999725341797,70.75,71.58999633789062,6000
2010-11-19,48.98109817504883,72.62999725341797,72.70999908447266,71.9800033569336,72.37999725341797,13100
2010-11-22,49.45317077636719,73.33000183105469,74.23999786376953,72.61000061035156,73.95999908447266,10800
2010-11-23,49.945457458496094,74.05999755859375,74.44999694824219,73.69000244140625,74.33999633789062,29900
2010-11-24,48.63715362548828,72.12000274658203,73.44000244140625,71.66000366210938,72.94000244140625,25100
2010-11-26,49.72296142578125,73.7300033569336,73.95999908447266,73.12999725341797,73.13999938964844,9300
2010-11-29,50.61986541748047,75.05999755859375,75.30999755859375,74.19999694824219,74.37999725341797,10900
2010-11-30,51.098690032958984,75.7699966430664,77.0,75.55000305175781,76.77999877929688,21100
2010-12-01,49.56108474731445,73.48999786376953,74.87999725341797,73.37999725341797,74.01000213623047,8400
2010-12-02,49.291324615478516,73.08999633789062,74.22000122070312,73.05999755859375,73.6500015258789,5500
2010-12-03,48.46182632446289,71.86000061035156,73.56999969482422,71.83000183105469,73.56999969482422,6300
2010-12-06,49.419464111328125,73.27999877929688,73.27999877929688,72.31999969482422,72.38999938964844,4200
2010-12-07,47.64579772949219,70.6500015258789,71.81999969482422,69.68000030517578,71.26000213623047,32400
2010-12-08,47.5581169128418,70.5199966430664,71.43000030517578,69.02999877929688,71.12999725341797,23700
2010-12-09,48.09089660644531,71.30999755859375,71.94999694824219,69.8499984741211,71.18000030517578,13100
2010-12-10,48.01670455932617,71.19999694824219,71.62999725341797,70.76000213623047,70.8499984741211,5500
2010-12-13,48.036964416503906,71.2300033569336,71.5999984741211,70.48999786376953,70.58000183105469,4800
2010-12-14,46.33074188232422,68.69999694824219,70.33000183105469,68.69999694824219,70.0,18500
2010-12-15,45.9058723449707,68.06999969482422,69.9000015258789,67.56999969482422,69.80000305175781,15900
2010-12-16,46.182369232177734,68.4800033569336,68.66000366210938,67.80000305175781,68.11000061035156,35500
2010-12-17,48.08415222167969,71.30000305175781,71.6500015258789,68.91000366210938,69.06999969482422,17500
2010-12-20,47.834625244140625,70.93000030517578,72.44000244140625,70.62999725341797,71.87999725341797,10800
2010-12-21,48.00997543334961,71.19000244140625,71.27999877929688,69.83000183105469,70.33999633789062,13600
